Date,Country,Borough,Sub-region,Level 1,Level 2,Sales £m,GVA £m,Export Total £m,Total Imports £m,Number of companies,Total Number of Employees,Forecast Sales 2024/25,Forecast Sales 2025/26,Forecast Sales 2026/27,Forecast Sales 2027/28,Forecast Sales 2028/29
2023/24,UK,Redbridge,Local London,Renewable Energy,Wave & Tidal,0.7408193,0.2780088,0.05161746,0.04561886,0.4974678,4.539237,0.8061784,0.8823618,0.9717998,1.077079,1.201878
2023/24,UK,Redbridge,Local London,Renewable Energy,Wind,211.0314,83.73498,13.14682,14.82622,70.82224,1196.59,233.0978,259.2552,290.3964,327.7211,372.7952
2023/24,UK,Richmond upon Thames,South London Partnership,Environmental,Air Pollution,4.356893,1.333023,0.2240496,0.201918,1.222953,35.01836,4.516017,4.692571,4.888894,5.107868,5.352717
2023/24,UK,Richmond upon Thames,South London Partnership,Environmental,Contaminated Land,5.52143,1.855144,0.3056277,0.2428608,4.757022,42.96621,5.779963,6.069559,6.3948,6.761662,7.177254
2023/24,UK,Richmond upon Thames,South London Partnership,Environmental,Environmental Consultancy,5.505804,1.867991,0.3008268,0.2844971,4.523674,40.32533,5.779165,6.086166,6.432202,6.82381,7.268652
2023/24,UK,Richmond upon Thames,South London Partnership,Environmental,Environmental Monitoring,0.9993624,0.3256839,0.05311399,0.04742517,0.5462828,6.816222,1.050192,1.107352,1.17187,1.244955,1.328005
2023/24,UK,Richmond upon Thames,South London Partnership,Environmental,Marine Pollution Control,0.8278529,0.284002,0.04693471,0.03943941,0.3832736,5.633619,0.870681,0.9188995,0.9733607,1.035154,1.105557
2023/24,UK,Richmond upon Thames,South London Partnership,Environmental,Noise & Vibration Control,2.002207,0.7197598,0.1217277,0.1045865,1.897076,11.1677,2.105099,2.220722,2.351362,2.499792,2.668455
2023/24,UK,Richmond upon Thames,South London Partnership,Environmental,Recovery and Recycling,21.52797,6.897261,1.201455,0.9558644,8.914096,145.731,22.65041,23.91491,25.34386,26.96388,28.80835
2023/24,UK,Richmond upon Thames,South London Partnership,Environmental,Waste Management,58.50885,18.67221,3.180053,2.770451,25.33237,505.9061,61.01204,63.80369,66.92682,70.44273,74.40354
2023/24,UK,Richmond upon Thames,South London Partnership,Environmental,Water & Waste Water Treatment,59.13328,17.78291,3.015461,2.530205,25.78351,506.3491,60.66399,62.34848,64.20201,66.24136,68.49169
2023/24,UK,Richmond upon Thames,South London Partnership,Low Carbon,Additional Energy Sources,5.765881,1.845071,0.2957511,0.2536077,2.377527,44.52584,6.124978,6.533518,6.999625,7.533634,8.149179
2023/24,UK,Richmond upon Thames,South London Partnership,Low Carbon,Alternative Fuel Vehicle,34.34182,12.34074,2.248191,1.770004,13.52869,227.7311,36.9513,39.95399,43.43346,47.48082,52.21377
2023/24,UK,Richmond upon Thames,South London Partnership,Low Carbon,Alternative Fuels,64.23505,22.24299,4.006253,3.226273,24.47452,533.1101,69.96814,76.66999,84.55656,93.88002,104.9609
2023/24,UK,Richmond upon Thames,South London Partnership,Low Carbon,Building Technologies,138.4243,48.86133,8.664646,8.108158,56.58665,965.5742,150.7575,165.1422,182.0401,202.0016,225.7298
2023/24,UK,Richmond upon Thames,South London Partnership,Low Carbon,Carbon Capture & Storage,1.74829,0.5817725,0.1033061,0.08709348,0.844045,13.04907,1.83721,1.937109,2.049979,2.177564,2.32236
2023/24,UK,Richmond upon Thames,South London Partnership,Low Carbon,Carbon Finance,6.462296,2.602099,0.5225769,0.4861532,1.931805,29.73452,7.357891,8.451507,9.797708,11.46474,13.55152
2023/24,UK,Richmond upon Thames,South London Partnership,Low Carbon,Energy Management,7.408365,2.424139,0.4197524,0.3394223,3.97221,51.22158,7.815902,8.275815,8.797311,9.391929,10.07086
2023/24,UK,Richmond upon Thames,South London Partnership,Low Carbon,Nuclear Power,17.5001,6.106529,1.089858,0.9573834,7.24752,186.7172,18.44605,19.51259,20.71914,22.08965,23.65375
2023/24,UK,Richmond upon Thames,South London Partnership,Renewable Energy,Biomass,76.77369,29.43347,4.686835,3.919961,29.08997,571.6446,82.21464,88.45829,95.64367,103.9522,113.6209
2023/24,UK,Richmond upon Thames,South London Partnership,Renewable Energy,Geothermal,211.5284,78.08864,13.93643,12.33639,77.46066,1533.114,229.1827,249.6474,273.5432,301.6326,334.9072
2023/24,UK,Richmond upon Thames,South London Partnership,Renewable Energy,Hydro,3.091696,1.01155,0.1686259,0.1476822,2.163575,29.38508,3.25761,3.444731,3.656588,3.89732,4.171696
2023/24,UK,Richmond upon Thames,South London Partnership,Renewable Energy,Photovoltaic,144.119,53.72442,9.808526,8.281184,41.46558,945.9931,158.3772,175.2046,195.1553,218.9391,247.4976
2023/24,UK,Richmond upon Thames,South London Partnership,Renewable Energy,Renewable Energy General Consultancy,5.018459,1.661592,0.3238241,0.2460618,1.518696,36.64336,5.230193,5.466601,5.730941,6.028166,6.363457
2023/24,UK,Richmond upon Thames,South London Partnership,Renewable Energy,Wave & Tidal,0.5996306,0.230714,0.04112053,0.03097573,0.4025551,3.693903,0.6515218,0.7118122,0.7823607,0.8654629,0.9638933
2023/24,UK,Richmond upon Thames,South London Partnership,Renewable Energy,Wind,162.3983,63.25674,10.28774,10.58874,55.74848,955.2053,180.2974,201.598,227.095,257.8092,295.2763
2023/24,UK,Kingston upon Thames,South London Partnership,Environmental,Air Pollution,1.405201,0.427246,0.06987078,0.06582281,0.4133147,11.58816,1.457036,1.514614,1.578702,1.650252,1.730323
2023/24,UK,Kingston upon Thames,South London Partnership,Environmental,Contaminated Land,2.761963,0.9313782,0.1495269,0.1425768,2.446485,22.21093,2.89573,3.045585,3.214258,3.405077,3.621695
2023/24,UK,Kingston upon Thames,South London Partnership,Environmental,Environmental Consultancy,1.532586,0.5043961,0.08404498,0.07552401,1.256581,11.09229,1.609841,1.69674,1.794682,1.905615,2.031804
2023/24,UK,Kingston upon Thames,South London Partnership,Environmental,Environmental Monitoring,0.5791115,0.1889271,0.03244477,0.02579738,0.2892922,3.727316,0.60794,0.6403339,0.676873,0.7182861,0.7653331
2023/24,UK,Kingston upon Thames,South London Partnership,Environmental,Marine Pollution Control,0.4122659,0.1348595,0.02267614,0.01896417,0.2065611,2.950845,0.4331474,0.45664,0.4831607,0.5132125,0.5473709
2023/24,UK,Kingston upon Thames,South London Partnership,Environmental,Noise & Vibration Control,0.9358049,0.3404145,0.05746211,0.04658764,0.9166769,5.338547,0.9824934,1.035002,1.094264,1.161376,1.237642
2023/24,UK,Kingston upon Thames,South London Partnership,Environmental,Recovery and Recycling,11.39628,3.729242,0.6459519,0.5248784,4.449429,72.73625,11.98416,12.64606,13.39488,14.24485,15.21212
2023/24,UK,Kingston upon Thames,South London Partnership,Environmental,Waste Management,33.40675,10.77603,1.685704,1.699789,13.89795,275.3464,34.82018,36.39669,38.16143,40.14234,42.37019
2023/24,UK,Kingston upon Thames,South London Partnership,Environmental,Water & Waste Water Treatment,27.32953,8.323226,1.34511,1.264443,13.80576,268.76,28.04131,28.82233,29.68262,30.62966,31.67617
2023/24,UK,Kingston upon Thames,South London Partnership,Low Carbon,Additional Energy Sources,3.441216,1.102892,0.1908515,0.1350618,1.277082,24.19038,3.656197,3.900796,4.180373,4.500953,4.870937
2023/24,UK,Kingston upon Thames,South London Partnership,Low Carbon,Alternative Fuel Vehicle,34.94558,11.48279,2.416725,1.902366,14.46784,240.987,37.72876,40.93624,44.67656,49.0574,54.21111
2023/24,UK,Kingston upon Thames,South London Partnership,Low Carbon,Alternative Fuels,59.21503,20.62605,3.780601,3.702817,22.68492,507.2898,64.30744,70.25649,77.22168,85.40885,95.14663
2023/24,UK,Kingston upon Thames,South London Partnership,Low Carbon,Building Technologies,71.95172,26.79914,4.411188,3.400282,30.12025,505.1725,78.32762,85.75426,94.46634,104.7501,116.9702
2023/24,UK,Kingston upon Thames,South London Partnership,Low Carbon,Carbon Capture & Storage,1.156404,0.3846277,0.07057428,0.05875642,0.6663666,10.51164,1.214287,1.279334,1.352635,1.435765,1.530188
2023/24,UK,Kingston upon Thames,South London Partnership,Low Carbon,Carbon Finance,7.017745,2.977704,0.4551573,0.6292444,2.214476,34.6348,7.951326,9.084769,10.46879,12.17874,14.29973
2023/24,UK,Kingston upon Thames,South London Partnership,Low Carbon,Energy Management,7.829024,2.545225,0.417156,0.3799272,4.06495,52.14457,8.251232,8.72729,9.266753,9.880132,10.58076
2023/24,UK,Kingston upon Thames,South London Partnership,Low Carbon,Nuclear Power,7.138614,2.425622,0.4053281,0.3108552,3.279177,74.94137,7.5261,7.96317,8.458125,9.021794,9.665098
2023/24,UK,Kingston upon Thames,South London Partnership,Renewable Energy,Biomass,22.81502,8.633377,1.593502,1.241106,9.811155,187.1821,24.53712,26.52313,28.81908,31.48353,34.59763
2023/24,UK,Kingston upon Thames,South London Partnership,Renewable Energy,Geothermal,65.5541,23.86516,4.200475,3.88157,20.43178,408.5024,71.17639,77.71523,85.36474,94.37027,105.0213
2023/24,UK,Kingston upon Thames,South London Partnership,Renewable Energy,Hydro,2.122707,0.6944706,0.115481,0.09957933,1.291554,17.13853,2.240264,2.373073,2.52377,2.695268,2.891169
2023/24,UK,Kingston upon Thames,South London Partnership,Renewable Energy,Photovoltaic,38.12308,13.98376,2.542706,2.174887,10.76832,250.4064,41.77533,46.06873,51.1377,57.17163,64.40092
2023/24,UK,Kingston upon Thames,South London Partnership,Renewable Energy,Renewable Energy General Consultancy,1.101592,0.3609446,0.05653372,0.05367227,0.3774264,9.422942,1.149197,1.202403,1.261947,1.328943,1.404247
2023/24,UK,Kingston upon Thames,South London Partnership,Renewable Energy,Wave & Tidal,0.3098533,0.1144864,0.02063431,0.0162173,0.1954214,1.816919,0.3372109,0.3690764,0.4064254,0.4504973,0.5028031
2023/24,UK,Kingston upon Thames,South London Partnership,Renewable Energy,Wind,109.5463,42.94382,7.955734,7.301553,37.01103,644.8389,121.6606,136.0784,153.3713,174.2079,199.5495
2023/24,UK,Southwark,Central London Forward,Environmental,Air Pollution,5.296799,1.636693,0.2592688,0.23202,1.603628,44.23478,5.491537,5.707735,5.948168,6.216603,6.516968
2023/24,UK,Southwark,Central London Forward,Environmental,Contaminated Land,4.933467,1.589295,0.2736681,0.2533121,3.881916,35.12299,5.173575,5.443291,5.747063,6.090544,6.479897
2023/24,UK,Southwark,Central London Forward,Environmental,Environmental Consultancy,3.656559,1.175185,0.202125,0.1725067,3.025857,26.14046,3.845482,4.058083,4.298434,4.570851,4.881596
2023/24,UK,Southwark,Central London Forward,Environmental,Environmental Monitoring,0.6597571,0.2158703,0.03609084,0.03365688,0.3630667,4.478605,0.6924229,0.7291671,0.7706228,0.8175254,0.8708282
2023/24,UK,Southwark,Central London Forward,Environmental,Marine Pollution Control,0.5636898,0.1835505,0.03005457,0.02582928,0.2323712,3.503169,0.5939264,0.6280774,0.6667508,0.7106397,0.7608079
2023/24,UK,Southwark,Central London Forward,Environmental,Noise & Vibration Control,2.897551,1.04178,0.1627049,0.1350126,2.767474,16.08429,3.042909,3.206579,3.391549,3.600802,3.83857
2023/24,UK,Southwark,Central London Forward,Environmental,Recovery and Recycling,34.47907,11.18159,1.823046,1.669487,14.60956,241.4016,36.24869,38.24211,40.4939,43.04456,45.94855
2023/24,UK,Southwark,Central London Forward,Environmental,Waste Management,58.65155,18.21945,2.952033,2.407368,21.13452,418.5875,61.15707,63.94963,67.07411,70.57977,74.52433
2023/24,UK,Southwark,Central London Forward,Environmental,Water & Waste Water Treatment,38.98664,11.31548,1.829571,1.642492,16.99489,324.1177,40.03655,41.19106,42.46401,43.86659,45.41741
2023/24,UK,Southwark,Central London Forward,Low Carbon,Additional Energy Sources,6.747355,2.211419,0.3443006,0.3225499,2.699811,49.77056,7.164295,7.638521,8.18054,8.802498,9.518255
2023/24,UK,Southwark,Central London Forward,Low Carbon,Alternative Fuel Vehicle,101.049,34.15899,6.206379,6.829712,40.48733,682.6592,108.3685,116.7663,126.46,137.7142,150.8633
2023/24,UK,Southwark,Central London Forward,Low Carbon,Alternative Fuels,168.5051,57.09594,9.659523,8.263623,64.60746,1431.097,183.2244,200.3535,220.4316,244.2032,272.4064
2023/24,UK,Southwark,Central London Forward,Low Carbon,Building Technologies,150.7287,54.01152,10.00647,8.60049,55.76307,958.8751,163.8743,179.1763,197.1103,218.2047,243.2281
2023/24,UK,Southwark,Central London Forward,Low Carbon,Carbon Capture & Storage,2.102199,0.7143917,0.121826,0.09964132,1.196504,18.39906,2.208106,2.327257,2.461764,2.614166,2.787415
2023/24,UK,Southwark,Central London Forward,Low Carbon,Carbon Finance,19.87275,7.833418,1.782835,1.182562,5.756525,122.061,22.57986,25.87319,29.92787,34.93881,41.1764
2023/24,UK,Southwark,Central London Forward,Low Carbon,Energy Management,23.10621,7.613526,1.312161,1.007078,11.77914,152.2587,24.35362,25.76012,27.34906,29.15673,31.21825
2023/24,UK,Southwark,Central London Forward,Low Carbon,Nuclear Power,15.8107,5.324843,0.9473317,0.7760973,6.79243,142.9028,16.65495,17.60673,18.6849,19.91137,21.30985
2023/24,UK,Southwark,Central London Forward,Renewable Energy,Biomass,32.83421,12.88629,2.044376,1.825423,14.04106,272.2563,35.30246,38.14064,41.42544,45.23725,49.6998
2023/24,UK,Southwark,Central London Forward,Renewable Energy,Geothermal,98.32142,36.47882,6.243062,5.312756,35.62185,703.0323,106.6279,116.2837,127.5699,140.8247,156.5006
2023/24,UK,Southwark,Central London Forward,Renewable Energy,Hydro,3.438741,1.174948,0.1825661,0.1487909,2.038895,26.87766,3.621674,3.827588,4.061101,4.326047,4.628254
2023/24,UK,Southwark,Central London Forward,Renewable Energy,Photovoltaic,70.20631,26.93587,4.779387,3.612506,19.4395,454.0506,77.00074,84.99253,94.4228,105.651,119.1273
2023/24,UK,Southwark,Central London Forward,Renewable Energy,Renewable Energy General Consultancy,1.4512,0.4926757,0.08964941,0.09408044,0.6653226,16.99541,1.513372,1.582914,1.660935,1.748451,1.847159
2023/24,UK,Southwark,Central London Forward,Renewable Energy,Wave & Tidal,0.5980532,0.2233602,0.04301897,0.03289299,0.3582669,3.310449,0.6494996,0.7093414,0.7792842,0.8616007,0.9590127
2023/24,UK,Southwark,Central London Forward,Renewable Energy,Wind,123.7137,49.24166,9.205173,8.311043,43.11867,744.5352,137.0017,152.7554,171.5584,194.2024,221.6223
2023/24,UK,Sutton,South London Partnership,Environmental,Air Pollution,4.45643,1.321349,0.2258485,0.2021986,1.342886,38.64201,4.618792,4.799079,4.9994,5.222707,5.47223
2023/24,UK,Sutton,South London Partnership,Environmental,Contaminated Land,4.618499,1.524351,0.2263169,0.2053041,3.804884,34.50269,4.836905,5.081904,5.357877,5.669246,6.021293
2023/24,UK,Sutton,South London Partnership,Environmental,Environmental Consultancy,2.262066,0.7439241,0.1211197,0.09568364,1.899649,16.43726,2.378765,2.510127,2.658554,2.826836,3.018397
2023/24,UK,Sutton,South London Partnership,Environmental,Environmental Monitoring,1.550703,0.523391,0.08548799,0.07800338,0.7988592,10.18799,1.628602,1.716147,1.814896,1.926964,2.054354
2023/24,UK,Sutton,South London Partnership,Environmental,Marine Pollution Control,1.298493,0.4176867,0.07166929,0.07258114,0.5278651,7.239251,1.366696,1.443625,1.53053,1.62927,1.741793
2023/24,UK,Sutton,South London Partnership,Environmental,Noise & Vibration Control,2.328521,0.8359866,0.1223097,0.1122656,2.303643,13.56837,2.447422,2.581378,2.732478,2.903601,3.098159
2023/24,UK,Sutton,South London Partnership,Environmental,Recovery and Recycling,51.85476,16.9454,2.893369,2.529669,22.3102,363.7361,54.49347,57.46144,60.81234,64.60986,68.93187
2023/24,UK,Sutton,South London Partnership,Environmental,Waste Management,67.60865,21.64351,3.674172,3.370533,28.07438,565.1598,70.42314,73.55835,77.06432,80.99377,85.40883
2023/24,UK,Sutton,South London Partnership,Environmental,Water & Waste Water Treatment,90.92885,27.19182,4.196874,3.673913,37.45798,727.1114,93.32677,95.95899,98.85733,102.0518,105.5823
2023/24,UK,Sutton,South London Partnership,Low Carbon,Additional Energy Sources,9.062824,2.900241,0.4957939,0.3804979,3.360163,63.53099,9.60872,10.22914,10.93722,11.74844,12.68202
2023/24,UK,Sutton,South London Partnership,Low Carbon,Alternative Fuel Vehicle,28.89153,10.01302,1.957481,1.686376,11.57002,185.8138,31.09793,33.64242,36.58717,40.02492,44.06579
2023/24,UK,Sutton,South London Partnership,Low Carbon,Alternative Fuels,47.04266,17.11578,2.472521,3.083881,19.07791,410.8205,51.09995,55.81257,61.35416,67.89516,75.65767
2023/24,UK,Sutton,South London Partnership,Low Carbon,Building Technologies,162.1662,58.87395,10.06699,9.242117,66.8885,1119.427,176.8971,194.1185,214.3812,238.3673,266.9547
2023/24,UK,Sutton,South London Partnership,Low Carbon,Carbon Capture & Storage,2.52256,0.8670731,0.1430021,0.1312495,1.544888,24.07237,2.650324,2.794024,2.95653,3.140586,3.349594
2023/24,UK,Sutton,South London Partnership,Low Carbon,Carbon Finance,20.96817,8.899035,1.291169,1.157981,6.734997,127.4294,23.49142,26.51973,30.18623,34.64754,40.1197
2023/24,UK,Sutton,South London Partnership,Low Carbon,Energy Management,6.525225,2.153504,0.3562048,0.2609429,3.314344,42.67935,6.879686,7.280617,7.734767,8.250644,8.839724
2023/24,UK,Sutton,South London Partnership,Low Carbon,Nuclear Power,8.194227,2.753822,0.4746511,0.3779373,3.308489,78.79769,8.633931,9.130492,9.692464,10.33157,11.06128
2023/24,UK,Sutton,South London Partnership,Renewable Energy,Biomass,34.21544,12.93101,2.387876,1.741626,12.42488,244.5281,36.83357,39.85407,43.35117,47.4182,52.18726
2023/24,UK,Sutton,South London Partnership,Renewable Energy,Geothermal,72.34244,26.05837,4.264535,3.977235,22.92777,451.7831,78.34054,85.29232,93.39943,102.9079,114.1434
2023/24,UK,Sutton,South London Partnership,Renewable Energy,Hydro,4.229671,1.39069,0.2090929,0.2084344,2.607218,34.35788,4.452354,4.703589,4.987415,5.309271,5.676397
2023/24,UK,Sutton,South London Partnership,Renewable Energy,Photovoltaic,55.08003,21.09862,3.799527,3.392303,16.30905,368.5063,60.437,66.73099,74.17432,83.02614,93.64822
2023/24,UK,Sutton,South London Partnership,Renewable Energy,Renewable Energy General Consultancy,2.228544,0.7172989,0.1171263,0.1242023,0.6883491,16.74028,2.323105,2.428794,2.547188,2.679986,2.82926
2023/24,UK,Sutton,South London Partnership,Renewable Energy,Wave & Tidal,0.7973585,0.3085329,0.05438725,0.04950535,0.5448341,4.919873,0.8660373,0.9459717,1.039554,1.149803,1.280448
2023/24,UK,Sutton,South London Partnership,Renewable Energy,Wind,220.5384,87.23787,15.67011,12.75403,78.51332,1297.084,243.658,271.0187,303.5678,342.6424,389.8955
2023/24,UK,Tower Hamlets,Central London Forward,Environmental,Air Pollution,1.074224,0.3277487,0.05473651,0.04965358,0.3094174,8.878174,1.112916,1.155862,1.203598,1.256816,1.316332
2023/24,UK,Tower Hamlets,Central London Forward,Environmental,Contaminated Land,2.033226,0.6694583,0.1062822,0.1100831,1.780417,15.68261,2.130803,2.240385,2.363719,2.503144,2.661086
2023/24,UK,Tower Hamlets,Central London Forward,Environmental,Environmental Consultancy,3.32928,1.094956,0.1802363,0.1507806,2.848294,24.44512,3.496509,3.684474,3.89654,4.136303,4.408843
2023/24,UK,Tower Hamlets,Central London Forward,Environmental,Environmental Monitoring,0.2099241,0.06743576,0.01191887,0.0108451,0.105113,1.40831,0.2207048,0.2328567,0.2465913,0.2621491,0.2798561
2023/24,UK,Tower Hamlets,Central London Forward,Environmental,Marine Pollution Control,0.127315,0.0401845,0.007203157,0.006828573,0.05980059,0.8685899,0.1340832,0.1417065,0.1503332,0.1601312,0.1713219
2023/24,UK,Tower Hamlets,Central London Forward,Environmental,Noise & Vibration Control,0.712561,0.2511477,0.04305946,0.04035202,0.7250728,4.255444,0.748141,0.7881148,0.8332032,0.8842161,0.9422374
2023/24,UK,Tower Hamlets,Central London Forward,Environmental,Recovery and Recycling,44.54719,14.45975,2.30401,2.046385,19.08773,310.6799,46.82609,49.39192,52.29017,55.57406,59.30597
2023/24,UK,Tower Hamlets,Central London Forward,Environmental,Waste Management,28.26768,9.056614,1.361989,1.550453,11.67097,228.5235,29.50768,30.89357,32.44586,34.18899,36.1521
2023/24,UK,Tower Hamlets,Central London Forward,Environmental,Water & Waste Water Treatment,10.28276,3.008375,0.5060595,0.4217899,4.601229,88.6321,10.56163,10.86861,11.20725,11.58126,11.99473
2023/24,UK,Tower Hamlets,Central London Forward,Low Carbon,Additional Energy Sources,2.775818,0.9046634,0.1652116,0.1271301,1.147941,20.94545,2.949171,3.146417,3.371649,3.630225,3.928518
2023/24,UK,Tower Hamlets,Central London Forward,Low Carbon,Alternative Fuel Vehicle,122.0934,41.61532,7.408456,5.269895,50.39559,831.4363,131.9612,143.3996,156.681,172.2217,190.5113
2023/24,UK,Tower Hamlets,Central London Forward,Low Carbon,Alternative Fuels,186.7185,68.03706,11.03598,11.42499,77.61023,1750.982,202.5231,220.8718,242.2618,267.3789,297.127
2023/24,UK,Tower Hamlets,Central London Forward,Low Carbon,Building Technologies,66.10532,23.81922,4.188875,3.304708,27.36816,454.168,72.18292,79.30468,87.67432,97.58376,109.3907
2023/24,UK,Tower Hamlets,Central London Forward,Low Carbon,Carbon Capture & Storage,0.7695917,0.2648894,0.04141915,0.04082503,0.4215703,6.50759,0.8096555,0.8546901,0.9055091,0.9630905,1.028624
2023/24,UK,Tower Hamlets,Central London Forward,Low Carbon,Carbon Finance,2.072763,0.7926385,0.1618571,0.07235246,0.6672785,11.69766,2.345302,2.675553,3.07923,3.579669,4.200181
2023/24,UK,Tower Hamlets,Central London Forward,Low Carbon,Energy Management,29.46867,9.803968,1.654471,1.444625,14.32295,184.3116,31.05607,32.84858,34.87916,37.18748,39.82736
2023/24,UK,Tower Hamlets,Central London Forward,Low Carbon,Nuclear Power,19.91396,6.803346,1.105129,0.8520215,8.614696,182.9239,20.99242,22.20921,23.5876,25.15594,26.94735
2023/24,UK,Tower Hamlets,Central London Forward,Renewable Energy,Biomass,36.90104,13.89951,2.454841,2.086004,15.30791,299.6248,39.57522,42.6495,46.19552,50.31279,55.11057
2023/24,UK,Tower Hamlets,Central London Forward,Renewable Energy,Geothermal,114.7332,39.68993,7.085389,6.955673,37.17358,750.0604,124.4132,135.6556,148.7799,164.1885,182.3786
2023/24,UK,Tower Hamlets,Central London Forward,Renewable Energy,Hydro,1.548685,0.4986463,0.08533461,0.06468088,0.8719716,11.46347,1.629971,1.721644,1.825035,1.942445,2.076036
2023/24,UK,Tower Hamlets,Central London Forward,Renewable Energy,Photovoltaic,66.84886,25.41989,4.792266,4.325614,20.37626,455.3383,73.14202,80.52299,89.22314,99.54247,111.8769
2023/24,UK,Tower Hamlets,Central London Forward,Renewable Energy,Renewable Energy General Consultancy,2.500083,0.8253566,0.1259861,0.1394729,0.8553356,21.02434,2.610642,2.7342,2.873168,3.029612,3.206272
2023/24,UK,Tower Hamlets,Central London Forward,Renewable Energy,Wave & Tidal,0.2778703,0.1067393,0.01971825,0.01540603,0.1869658,1.642524,0.3024484,0.3311092,0.3647309,0.4043643,0.4514463
2023/24,UK,Tower Hamlets,Central London Forward,Renewable Energy,Wind,64.22075,25.7096,5.120406,4.064427,22.46037,382.9019,71.1307,79.31787,89.11115,100.905,115.1796
2023/24,UK,Waltham Forest,Local London,Environmental,Air Pollution,1.48824,0.4569413,0.07835939,0.05990037,0.418928,11.85338,1.542379,1.602466,1.669294,1.743825,1.827181
2023/24,UK,Waltham Forest,Local London,Environmental,Contaminated Land,1.963432,0.640282,0.1095905,0.0940627,1.69443,15.19485,2.053862,2.155075,2.268644,2.396814,2.541655
2023/24,UK,Waltham Forest,Local London,Environmental,Environmental Consultancy,2.864169,0.9175625,0.1539835,0.1308222,2.281079,19.89877,3.007611,3.168954,3.351183,3.557405,3.791781
2023/24,UK,Waltham Forest,Local London,Environmental,Environmental Monitoring,0.2244147,0.0732502,0.0127489,0.009433713,0.112372,1.370226,0.2357189,0.2484131,0.2627222,0.278937,0.2973808
2023/24,UK,Waltham Forest,Local London,Environmental,Marine Pollution Control,0.1308493,0.04198397,0.007518402,0.006289983,0.06077645,0.8447657,0.1377692,0.1455698,0.1543943,0.164415,0.1758413
2023/24,UK,Waltham Forest,Local London,Environmental,Noise & Vibration Control,0.9117208,0.3300771,0.05777722,0.04536599,0.931959,5.418862,0.9588731,1.011877,1.07179,1.139833,1.2174
2023/24,UK,Waltham Forest,Local London,Environmental,Recovery and Recycling,22.0951,7.137316,1.230363,1.082772,9.481421,155.0618,23.22829,24.50599,25.94785,27.58254,29.44246
2023/24,UK,Waltham Forest,Local London,Environmental,Waste Management,15.51912,4.975979,0.8037311,0.680152,6.577958,129.732,16.17404,16.90398,17.72082,18.63787,19.67149
2023/24,UK,Waltham Forest,Local London,Environmental,Water & Waste Water Treatment,10.17083,3.000818,0.4592567,0.4436983,4.771359,92.39663,10.44197,10.73957,11.06727,11.42894,11.82861
2023/24,UK,Waltham Forest,Local London,Low Carbon,Additional Energy Sources,5.261733,1.701298,0.2597534,0.2520735,2.142343,39.50287,5.583718,5.949256,6.366749,6.844907,7.396258
2023/24,UK,Waltham Forest,Local London,Low Carbon,Alternative Fuel Vehicle,29.07135,10.12611,1.846821,1.970418,10.47259,175.1679,31.47808,34.28054,37.54296,41.37403,45.89902
2023/24,UK,Waltham Forest,Local London,Low Carbon,Alternative Fuels,41.52268,14.92233,2.556236,1.663888,17.48756,395.2977,45.12515,49.29965,54.19279,59.96583,66.80934
2023/24,UK,Waltham Forest,Local London,Low Carbon,Building Technologies,45.62169,16.5068,2.876262,2.171907,17.49421,297.1815,49.65179,54.35048,59.86029,66.34999,74.05312
2023/24,UK,Waltham Forest,Local London,Low Carbon,Carbon Capture & Storage,1.73792,0.613849,0.1012095,0.08011979,0.9786696,15.06655,1.827398,1.928129,2.041814,2.170866,2.317862
2023/24,UK,Waltham Forest,Local London,Low Carbon,Carbon Finance,6.054578,2.622831,0.3663939,0.4726574,1.71889,33.65019,6.770895,7.628913,8.658181,9.911161,11.44295
2023/24,UK,Waltham Forest,Local London,Low Carbon,Energy Management,5.891367,1.916126,0.3187014,0.3171899,3.025873,38.94162,6.209558,6.568613,6.975164,7.437592,7.966366
2023/24,UK,Waltham Forest,Local London,Low Carbon,Nuclear Power,7.959181,2.679869,0.4704699,0.3954298,3.349987,81.09992,8.375947,8.846002,9.377433,9.980669,10.66902
2023/24,UK,Waltham Forest,Local London,Renewable Energy,Biomass,36.2257,14.24421,2.469795,1.987836,13.73552,267.5877,38.85871,41.8823,45.37431,49.42575,54.14909
2023/24,UK,Waltham Forest,Local London,Renewable Energy,Geothermal,71.98847,26.44039,4.807718,3.395629,23.9674,472.8818,78.19198,85.41351,93.85912,103.8064,115.6045
2023/24,UK,Waltham Forest,Local London,Renewable Energy,Hydro,3.101468,0.9626482,0.1630027,0.157622,1.755173,23.80192,3.268588,3.457158,3.670064,3.912761,4.189541
2023/24,UK,Waltham Forest,Local London,Renewable Energy,Photovoltaic,51.90094,19.89065,3.543272,3.141128,15.12752,347.6683,56.94977,62.88282,69.89131,78.23444,88.23402
2023/24,UK,Waltham Forest,Local London,Renewable Energy,Renewable Energy General Consultancy,1.592143,0.5295277,0.08873106,0.0868524,0.5416581,13.48905,1.660137,1.735944,1.820928,1.916331,2.023579
2023/24,UK,Waltham Forest,Local London,Renewable Energy,Wave & Tidal,0.6708354,0.2586962,0.04564064,0.03550116,0.4498507,3.903348,0.7278849,0.7942626,0.8718382,0.9630655,1.070922
2023/24,UK,Waltham Forest,Local London,Renewable Energy,Wind,128.0156,50.68933,9.609697,6.858404,42.6958,729.6589,141.4569,157.3693,176.3675,199.1997,226.8371
